Player_Name,Year,Matches_Batted,Runs_Scored,Batting_Average,Batting_Strike_Rate,Balls_Faced,Matches_Bowled,Balls_Bowled,Wickets_Taken,Bowling_Average,Economy_Rate,Batsman_Dominance,Bowler_Dominance,Rolling_Avg_Runs,Batsman_Type_Anchor,Bowler_Type_Spin,is_train
Abishek Porel,2024.0,14,1.1023792764161728,0.9584741015412734,0.998828063097414,0.8689514001801332,14,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.9108146974747182,-0.3812793640821022,1.0762994252577984,False,True,False
Abishek Porel,2023.0,4,-0.6011838634101068,-0.5284594154036549,0.1350112668705851,-0.5652121280397043,4,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.0643815638433274,-0.3812793640821022,0.1747380302871244,True,True,True
Adam Zampa,2020.0,0.0,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,3,66,-0.4324750700998759,1.1225139539909788,0.5490570865742874,-0.6337489878917201,2.451572519645368,-0.9292146982483948,True,True,True
Adam Zampa,2017.0,6.0,-0.7634279719649906,-0.726109064895312,-0.4352771306383826,-0.7630277871045095,6,119,0.322259816778024,0.17281283101446054,0.5176009618788243,-0.6337351108527215,-0.38125069126779626,-0.9138820214631792,True,True,True
Adam Zampa,2016.0,5.0,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.8124817018707108,5,102,1.076994703655924,-0.3998502581043027,0.21352508982267784,-0.6337489878917201,0.20869283257244484,-0.9189929137249178,True,True,True
Aiden Markram,2024.0,11,0.4823750044385812,0.4561399154486309,0.42544646560195776,0.6381664646045271,11,12,-0.734369024851036,-0.8002964182326058,0.3687086383202974,-0.6337225519647219,-0.3812793640821022,0.4200608588505731,True,True,False
Aiden Markram,2023.0,13,0.644619112993465,0.34119904235963644,0.45149446548817945,0.8030128471585314,13,49,-0.5834220474754559,2.125719365585893,0.5930956611479364,-0.6337255547373312,-0.38126024726416263,0.5059238488477802,True,False,True
Aiden Markram,2022.0,14,1.415278628629163,1.866446183667563,0.6657392645523535,1.437671419991448,14,36,-0.5834220474754559,1.874918012687164,1.033481406884424,-0.633728199163891,-0.3812710891485149,0.8064443138380049,True,False,True
Aiden Markram,2021.0,6,0.053587003257816984,0.7456206328579502,0.39923566571644714,0.16011195519791463,6,24,-0.734369024851036,-0.8002964182326058,0.0017205168732242722,-0.6337149530465259,-0.3812793640821022,0.5963866418805519,True,True,True
Ajay Mandal,,,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,,,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,True,False
Ajinkya Rahane,2024.0,13,0.6098525183031328,0.19645868365497685,0.412096865660269,0.7947705280308313,13.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.3358910235946708,-0.3812793640821022,0.5549884145604699,True,True,False
Ajinkya Rahane,2023.0,14,1.096584843967784,0.952392573864607,1.2101424621743884,0.7370742941369297,14.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,2.117876553383793,-0.3812793640821022,0.812577384552091,False,True,True
Ajinkya Rahane,2022.0,7,-0.021740618571236194,0.12530480983798017,0.09366006705120795,0.23429282734721657,7.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.0238625257840785,-0.3812793640821022,0.5038794919430847,True,True,True
Ajinkya Rahane,2021.0,2,-0.7460446746198245,-0.5436632345953208,0.030005267329253578,-0.7547854679768092,0.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,0.9614887309763377,-0.3812793640821022,0.1578720858233873,True,True,True
Ajinkya Rahane,2020.0,9,-0.1376292675390103,-0.17147374078333888,0.12117326693102964,0.06120412566551204,9.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.050822043232949,-0.3812793640821022,0.07906212714737945,True,True,True
Ajinkya Rahane,2019.0,14,1.4848118180098275,0.9615148653796065,0.6468544646348424,1.5283369303961503,14.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.5659243026554444,-0.3812793640821022,0.3127321213540643,True,True,True
Ajinkya Rahane,2018.0,15,1.3515398716968872,0.7006173280506192,0.3264640660343149,1.7591218659717565,15.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.2519815195822106,-0.3812793640821022,0.4594877420125559,True,True,True
Ajinkya Rahane,2017.0,16,1.4210730610775515,0.5181714977506279,0.3272780660307595,1.8415450572487586,16.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.252779138441645,-0.3812793640821022,0.578754063577554,True,True,True
Ajinkya Rahane,2016.0,14,1.988927441019645,1.623185076600908,0.4637044654348459,2.3031149283999706,14.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.3864600592827883,-0.3812793640821022,0.7382990836814914,True,True,True
Ajinkya Rahane,2015.0,14,2.3365933879229672,1.955236487746892,0.5306152651425781,2.583353778741778,14.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.4520243295282653,-0.3812793640821022,0.9027335240491584,True,True,True
Ajinkya Rahane,2014.0,13,1.1719124657968372,0.6878461199296196,0.2984624661566265,1.5777908451623517,13.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.2245434308176804,-0.3812793640821022,0.925202864938038,True,True,True
Ajinkya Rahane,2013.0,18,2.0352829006067545,1.0892269465896003,0.13663926686347386,2.9542581394882874,18.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.0659768015621953,-0.3812793640821022,1.0200796103786747,True,True,True
Ajinkya Rahane,2012.0,16,2.4524820368907414,1.4024256219379185,0.5074976652435564,2.7482001612957823,16.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.429371953920339,-0.3812793640821022,1.1343277097064601,True,True,True
Ajinkya Rahane,2011.0,10,-0.09706824040028937,0.1861200866046439,0.3953284657335137,-0.0129767464837899,10.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.3194600750903298,-0.3812793640821022,1.039501000973281,True,True,True
Ajinkya Rahane,2009.0,8,0.04199813836103957,0.42938119367129884,0.30790486611538187,0.1930812317087155,8.0,6.0,-0.5834220474754559,-0.5912952908169987,-0.15556010660409278,-0.6337116377427734,-0.38127808109293543,0.9671307665470636,True,True,True
Ajinkya Rahane,2008.0,2,-0.7692224044133793,-0.9085548951953032,-1.2150891272321467,-0.6806045958275073,0.0,0.0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.2585490764139529,-0.3812793640821022,0.8501424426758691,True,True,True
Akash Deep,2024.0,1,-0.7808112693101567,-1.0301854487286306,0.030005267329253578,-0.8042393827430105,1,21,-0.5834220474754559,1.4987159833390715,2.0904071966519946,-0.6337388336742493,3.0058261490703075,-0.9169485568202224,True,False,False
Akash Deep,2023.0,2,-0.6938947825843261,0.0036742563046527157,1.861505259329221,-0.7547854679768092,2,30,-0.5834220474754559,1.6659168852715571,1.2704508795902485,-0.6337202603372706,-0.38125799102865215,-0.8709505264645757,False,False,True
Akash Deep,2022.0,5,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.8042393827430105,5,113,0.020365862026864027,0.9135128265753718,1.077519981458073,-0.6337489878917201,2.1436538366315125,-0.890371917059182,True,False,True
Akash Madhwal,2024.0,5,-0.7692224044133793,-1.0301854487286306,-0.2955947312485184,-0.7795124253599099,5,109,0.020365862026864027,0.9135128265753718,1.1614029806459751,-0.6337376742493313,2.1436538366315125,-0.9046824153920499,True,False,False
Akash Madhwal,2023.0,8,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,8,153,1.378888658407084,-0.146540891676587,0.5972898111073315,-0.6337489878917201,0.5818902763852377,-0.9169485568202224,True,False,True
Akash Singh,2023.0,6.0,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,6,114,0.020365862026864027,0.771392059932759,0.8699095584680144,-0.6337489878917201,1.9342691321820908,-0.9292146982483948,True,False,True
Akash Singh,2021.0,0.0,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,1,24,-0.734369024851036,-0.8002964182326058,0.8405505087522485,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,False,True
Andre Russell,2024.0,14,0.49396386933535863,0.8982669775422762,1.4138052612847845,0.16835427432561484,15,176,2.133623545284984,-0.15113891647973038,0.9055598331228729,-0.6337196523008223,-0.3812763480227727,0.43232700027874554,False,False,False
Andre Russell,2023.0,14,0.5229360315773022,0.22504186373530874,0.7709080640929736,0.4650777629228226,14,91,0.322259816778024,0.22673512188768713,1.1739854305241606,-0.6337285186683029,-0.3812720331466497,0.4476596770639611,False,False,True
Andre Russell,2022.0,14,1.1487347360032825,1.2333591525265932,1.2425396620328764,0.7618012515200303,14,169,1.831729590533824,-0.11686273158357076,0.865715408508619,-0.6337207878656628,-0.3812766588392537,0.6735611150328034,False,False,True
Andre Russell,2021.0,10,0.2679810038481991,0.5595258859519593,0.8847052635959051,0.16835427432561484,10,114,0.9260477262803439,-0.08593056472606098,0.8699095584680144,-0.6337243901877405,-0.3812753378310223,0.5534551468819483,False,False,True
Andre Russell,2020.0,10,-0.1144515377454555,-0.2395868507620022,0.7534884641690629,-0.15309617165469355,10,108,0.17131283940244402,0.41859815685521434,0.834259283813156,-0.6337252827718022,-0.3812655504825196,0.4004350325654973,False,False,True
Andre Russell,2019.0,14,2.162760414471306,2.415608132870536,1.7363120598760677,1.2316134417989426,14,181,0.9260477262803439,0.2902714646220316,0.7902207092395069,-0.633714632770617,-0.38127652836580805,0.7001377547938438,False,False,True
Andre Russell,2018.0,16,1.038640519483897,0.7164293000099515,1.410386461299718,0.5887125498383258,16,227,1.227941681031504,0.34084973745660857,0.7629587345034389,-0.6337175613634239,-0.3812735102166586,0.7442374537379873,False,False,True
Andre Russell,2016.0,12,0.29695316609014266,0.6027047324562905,1.0867400627134125,0.11890035955941354,12,219,1.5298356357826641,0.010627956139949405,0.4672711623660826,-0.6337159806957979,-0.38127491447301287,0.6791830965207158,False,True,True
Andre Russell,2015.0,13,1.096584843967784,1.1725438757599296,1.5422544607237154,0.5722279115829254,13,244,1.378888658407084,0.16696079944682354,0.46517408738638516,-0.6337103319196101,-0.38127542967091893,0.722625680745493,False,True,True
Andre Russell,2014.0,2,-0.7808112693101567,-0.969370171961967,-1.1909947273373913,-0.7547854679768092,2,30,-0.5834220474754559,1.3733153068897073,0.97686038243259,-0.6337451532225369,-0.3809591606721088,0.5586682569889216,True,False,True
Andre Russell,2013.0,3,-0.7286613772746583,-0.6957014265119802,-0.31887513114682925,-0.705331553210608,3,42,-0.734369024851036,-0.8002964182326058,0.8321622088334584,-0.6337360799064705,-0.3812793640821022,0.42953924086325174,True,False,True
Andre Russell,2012.0,4,-0.5200618091326649,0.39897355528796696,1.3447780615862968,-0.6064237236782054,4,96,-0.5834220474754559,5.92953988454994,0.9055598331228729,-0.6337203246408515,-0.38123717285060515,0.34033093956745225,False,False,True
Andre Siddarth,,,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,,,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,True,False
Angkrish Raghuvanshi,2024.0,10,0.152092354880425,0.3862023471669675,0.92931246340106,0.04471948741011161,10,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.8426980468790528,-0.3812793640821022,0.07047582814765871,False,True,False
Aniket Verma,,,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,,,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,True,False
Anrich Nortje,2024.0,6,-0.7692224044133793,-0.9085548951953032,-0.7839947291151764,-0.7547854679768092,6,132,0.322259816778024,0.9553130520584932,1.5975945764230677,-0.6337430177353631,-0.38115004470120545,-0.9046824153920499,True,False,False
Anrich Nortje,2023.0,10,-0.578006133616552,-0.2803330861956669,0.4791704653672901,-0.5816967662951048,10,240,0.775100748904764,0.7212317893530132,0.7042406350719069,-0.6337266215022792,-0.3812611837914935,-0.8034867486096273,True,False,True
Anrich Nortje,2022.0,6,-0.7866057017585454,-1.0301854487286306,-1.3266071267450334,-0.7712701062322097,6,134,0.6241537715291839,0.20750701816545125,0.834259283813156,-0.6337462520543549,1.1035045254107085,-0.8433517082511877,True,False,True
Anrich Nortje,2021.0,8,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,8,182,1.076994703655924,-0.1490489052055743,0.08770059104082428,-0.6337489878917201,0.5781952521890714,-0.8648174557504895,True,True,True
Anrich Nortje,2020.0,16,-0.7518391070682131,-0.6044785113619846,0.3012300661445376,-0.7712701062322097,16,366,2.586464477411724,0.17239482875962928,0.5553483115133804,-0.633726806936513,-0.3812588921809758,-0.8691106052503498,True,True,True
Anshul Kamboj,2024.0,3,-0.7808112693101567,-1.0301854487286306,0.030005267329253578,-0.8042393827430105,3,60,-0.4324750700998759,1.5823164343053144,1.186567880402346,-0.6337349947011439,3.12899362227585,-0.9169485568202224,True,False,False
Anuj Rawat,2024.0,5,-0.2245457542648409,0.45978883205463067,0.4739608653900456,-0.18606544816549442,5,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.3965100569116569,-0.3812793640821022,-0.3281737682679454,True,True,False
Anuj Rawat,2023.0,9,-0.26510678140356186,0.8143418956042802,0.48861286532604525,-0.2355193629316957,9,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.4108671963814692,-0.3812793640821022,-0.3496395157672472,True,True,True
Anuj Rawat,2022.0,8,-0.04491834836479102,-0.04923503448234479,0.18173486666649522,0.15186963607021442,8,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.1101648863748403,-0.3812793640821022,-0.2791092025552557,True,True,True
Anuj Rawat,2021.0,2,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.8124817018707108,2,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.44163557647854046,True,True,True
Anukul Roy,2024.0,3.0,-0.7750168368617679,-1.0301854487286306,0.030005267329253578,-0.7959970636153103,4,34,-0.734369024851036,-0.8002964182326058,1.0167048070468436,-0.6337339244105549,-0.3812793640821022,-0.910815486106136,True,False,False
Anukul Roy,2023.0,4.0,-0.6591281878939939,-0.3308097659119978,0.3726992658323586,-0.664119957572107,4,48,-0.28152809272429596,0.10551446798663512,0.5008243620412438,-0.633725236212667,-0.3812677596649912,-0.849484778965274,True,True,True
Anukul Roy,2022.0,2.0,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.8042393827430105,2,42,-0.5834220474754559,1.4987159833390715,0.4442033375894096,-0.6337489878917201,3.0058261490703075,-0.8760614187263143,True,True,True
Anukul Roy,2019.0,0.0,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,1,12,-0.5834220474754559,-0.3404939379182703,-0.05070635761921474,-0.6337489878917201,0.2961417385483798,-0.8893497386068343,True,True,True
Arjun Tendulkar,2024.0,1,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,1,14,-0.734369024851036,-0.8002964182326058,0.7734441094019264,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,False,False
Arjun Tendulkar,2023.0,4,-0.7170725123778809,-0.2395868507620022,0.7534884641690629,-0.7465431488491091,4,59,-0.28152809272429596,0.48171649733472777,0.7587645845440435,-0.6337243710461614,-0.3812648351692353,-0.8893497386068343,False,False,True
Arshdeep Singh,2024.0,14,-0.7692224044133793,-0.7869243416619758,0.5726176649591108,-0.7959970636153103,14,302,2.133623545284984,0.31075357510876106,0.8992686081837801,-0.6337277824156972,-0.3812384427121639,-0.9046824153920499,True,False,False
Arshdeep Singh,2023.0,14,-0.7808112693101567,-1.0301854487286306,0.030005267329253578,-0.8042393827430105,14,305,1.831729590533824,0.41191012077791495,0.8300651338537606,-0.633732542311583,1.4046489973982594,-0.910815486106136,True,False,True
Arshdeep Singh,2022.0,14,-0.6707170527907712,-0.6044785113619846,-0.41915993070878294,-0.5816967662951048,14,300,0.775100748904764,0.8090122628675682,0.4106501379142486,-0.6337339866367723,-0.381245493510836,-0.8740170618216188,True,True,True
Arshdeep Singh,2021.0,12,-0.7808112693101567,-1.0301854487286306,-0.5127699302998924,-0.7959970636153103,12,248,1.982676567909404,-0.006092134053299097,0.5301834117570094,-0.6337361296981867,0.7888116313705485,-0.8847499355712697,True,True,True
Arshdeep Singh,2020.0,8,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.7959970636153103,8,149,0.6241537715291839,0.2121050429685946,0.6350371607418874,-0.6337489878917201,1.1102787364370135,-0.8936428881066947,True,False,True
Arshdeep Singh,2019.0,3,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,3,60,-0.28152809272429596,0.7183057735691948,1.081714131417468,-0.6337489878917201,1.856057786696571,-0.8995715231303113,True,False,True
Arshin Kulkarni,2024.0,2,-0.7402502421714358,-0.756516703278644,0.23350526644036107,-0.7547854679768092,2,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.1608934458348448,-0.3812793640821022,-0.8740170618216188,True,True,False
Aryan Juyal,,,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,,,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,True,False
Ashok Sharma,,,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,,,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,True,False
Ashutosh Sharma,2024.0,11,0.30274759853853134,0.61182702397129,1.1249980625463007,0.11065804043171333,11,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,2.0344456206869928,-0.3812793640821022,0.22993566671390037,False,True,False
Ashwani Kumar,,,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,,,-0.734369024851036,-0.8002964182326058,-1.204097596452873,-0.6337489878917201,-0.3812793640821022,-0.9292146982483948,True,True,False
Atharva Taide,2024.0,2,-0.438939754855223,0.8246804926546131,0.9483600633178595,-0.4992735750181026,2,1,-0.734369024851036,-0.8002964182326058,3.828882354821272,-0.6337385916378874,-0.3812793640821022,-0.5550973846891355,False,False,False
Atharva Taide,2023.0,7,0.2853643011933652,0.5856764549616246,0.7494184641868408,0.24253514647491678,7,0,-0.734369024851036,-0.8002964182326058,-1.204097596452873,1.6664242789441324,-0.3812793640821022,-0.1717804650587469,False,True,True
Avesh Khan,2024.0,15,-0.734455809723047,-1.0301854487286306,1.6580052602181135,-0.7795124253599099,16,329,2.133623545284984,0.35673382314019464,0.8069973090770874,-0.6337157194645114,1.3233584650826016,-0.8678839911075326,False,False,False
Avesh Khan,2023.0,9,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.8124817018707108,9,174,0.473206794153604,0.6785955593602296,0.842647583731946,-0.6337489878917201,1.7975532369239389,-0.8985493446779637,True,False,True
Avesh Khan,2022.0,13,-0.6649226203423826,0.3077506401379714,1.1570696624062111,-0.7135738723383082,13,286,1.982676567909404,0.16570679268232985,0.6266488608230973,-0.6337180647546238,-0.38127289501990297,-0.8637952772981419,False,False,True
Avesh Khan,2021.0,16,-0.7634279719649906,-1.0301854487286306,1.1152300625889675,-0.7959970636153103,16,366,2.888358432162884,-0.016542190424079447,0.3414466635842291,-0.633712914796616,0.7734156972198558,-0.8724837941430973,False,True,True
Avesh Khan,2020.0,1,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,1,24,-0.734369024851036,-0.8002964182326058,0.9978311322295655,-0.6337489878917201,-0.3812793640821022,-0.8838299749641567,True,False,True
Avesh Khan,2019.0,1,-0.7692224044133793,-1.0301854487286306,0.5726176649591108,-0.7959970636153103,1,18,-0.734369024851036,-0.8002964182326058,0.8929773832446875,-0.6337277187999053,-0.3812793640821022,-0.8873053817021389,True,False,True
Avesh Khan,2018.0,6,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,6,114,-0.13058111534871597,1.3315150814065857,1.0460638567626095,-0.6337489878917201,2.7594912026592233,-0.8932924269230326,True,False,True
Avesh Khan,2017.0,1,-0.7924001342069341,-1.0301854487286306,-1.5979947255596063,-0.820724020998411,1,24,-0.5834220474754559,0.16110876787918652,0.0017205168732242722,-0.6337489878917201,1.0351465777816329,-0.8977827108387029,True,True,True
Axar Patel,2024.0,14,0.5692914911644118,0.7565673826759496,0.539243665104889,0.6546511028599276,14,264,0.9260477262803439,0.48046249057023405,0.40226183799545834,-0.6337216484564995,-0.38127294162033554,0.5120569195618664,True,True,False
Axar Patel,2023.0,14,0.8474242486870697,0.6908868837679529,0.6716000645267532,0.8524667619247327,14,282,0.9260477262803439,0.484224510863715,0.3036993139496731,-0.6337180575721991,-0.3812726769388561,0.6592506166999356,True,True,True
Axar Patel,2022.0,13,0.2621865713998104,1.736909644154569,0.8711928636549273,0.16835427432561484,13,258,0.17131283940244402,1.4360156451143895,0.36241741338120464,-0.6337165988065913,-0.3812721229333833,0.5018351350383894,False,True,True
Axar Patel,2021.0,12,-0.5606228362713859,-0.5436632345953208,-0.1824487317427426,-0.4415773411242011,12,276,1.5298356357826641,0.05242818162307081,0.1904572650460048,-0.6337281301723391,-0.3812636604255642,0.2054033838575555,True,True,True
Axar Patel,2020.0,15,-0.1144515377454555,-0.141066102400007,0.6427844646526203,-0.1201268951438927,15,306,0.6241537715291839,0.7183057735691948,0.1401274655332633,-0.6337147343668725,-0.3812640609230898,0.12199362214598297,True,True,True
Axar Patel,2019.0,14,-0.15501256488417642,0.08455857440431537,0.43700526555146857,-0.09539993776079206,14,306,0.775100748904764,0.7212317893530132,0.2911168640714876,-0.6337210212832771,-0.38126713475431706,0.05923186517183392,True,True,True
Axar Patel,2018.0,9,-0.32884553833583763,-0.21951780942900317,0.28950846619573783,-0.25200400118709615,9,156,-0.28152809272429596,2.2369079653709956,0.5532512365336828,-0.6337269175272703,-0.3812457958845526,-0.01188255001292757,True,True,True
Axar Patel,2017.0,14,0.5229360315773022,0.6951439531416194,0.6831588644762643,0.5145316776890239,14,288,1.5298356357826641,0.20834302267511365,0.37709693823908763,-0.6337193430979948,-0.38127412611831557,0.04747681296983539,False,True,True
Axar Patel,2016.0,14,-0.14921813243578771,-0.06626331197701059,0.7487672641896853,-0.18606544816549442,14,287,1.227941681031504,0.4470223101837369,0.49663021208184843,-0.6337206339235599,-0.3812677700940502,0.014596739419317594,False,True,True
Axar Patel,2015.0,14,0.4012529501611393,0.3612680836926354,0.32939446602151495,0.6134395072214265,14,280,1.227941681031504,0.4599803800835045,0.5574453864930778,-0.6337265048030024,-0.38127124895297876,0.046556852362722424,True,True,True
Axar Patel,2014.0,17,-0.43314532240683434,-0.40196363972899435,0.08421766709245258,-0.32618487333639806,17,396,1.831729590533824,0.19538495277534607,0.08140936610173155,-0.6337220982955486,-0.3812651635941507,-0.007581435486165834,True,True,True
Ayush Badoni,2024.0,14,0.5692914911644118,0.7565673826759496,0.639365664667554,0.5887125498383258,14,12,-0.734369024851036,-0.8002964182326058,1.4172461281690776,-0.633731449350452,-0.3812793640821022,0.5120569195618664,True,False,False
